"Accession","Coefficient_crp","P_Value_crp","R_Squared_crp","Q_Value_crp","Coefficient_uvascore","P_Value_uvascore","R_Squared_uvascore","Q_Value_uvascore","Coefficient_wbc","P_Value_wbc","R_Squared_wbc","Q_Value_wbc"
"LV321_HUMAN",27.5016468551251,0.103042206519061,0.0834323572580165,0.281739085719222,1.08535440011626,9.87379520007194e-05,0.38178939386207,0.00892075931554326,0.878190294925171,0.199943609376462,0.052426387665969,0.62012361236461
"LV325_HUMAN",43.7021724014663,0.0590975314791081,0.110210207448293,0.218125524713298,1.33228182900115,0.00080784562365238,0.299581554129042,0.0195454978053075,0.75784542708424,0.427549208608315,0.0204236139444116,0.836094002975989
"LV327_HUMAN",36.7854442932783,0.0738468564437057,0.0994389631125473,0.240523146849562,0.826676396633455,0.0252338052204636,0.146938307990224,0.106344182832272,-0.0022548240130228,0.997885482061283,2.30242469089487e-07,0.999328208059444
"LV39_HUMAN",35.6398851080373,0.223877974680664,0.0473361771287674,0.420251518867588,1.77976816014799,0.000252637471178958,0.346142557424914,0.0116662370024417,0.779403750124438,0.512694860868251,0.0139508647643817,0.881910653037783
"LV403_HUMAN",32.4912948566829,0.0673357681642729,0.103897082950539,0.230224385123448,0.181367521689231,0.584032389107948,0.00946977616054052,0.703139805658352,0.596808494889116,0.414382322967437,0.0216020448746502,0.824582320196428
"LV460_HUMAN",22.4797466607102,0.0646286042932013,0.105881088717782,0.227076068239712,0.466426584232426,0.0330014806112066,0.134339381958225,0.120734289982548,0.254696323358414,0.612478706389596,0.00837599637407477,0.921917571366493
"LV469_HUMAN",48.2043445465638,0.0182045764431208,0.167032937377395,0.124848547355792,1.0132861983463,0.00456613644157062,0.225268214914036,0.0423590693106417,1.79472321879444,0.0302133642562141,0.142685641915075,0.228303166997865
"LV537_HUMAN",-6.1011502603635,0.802275344218956,0.00205340703545584,0.871928956740058,0.773975685172324,0.07392294696443,0.0963929215663255,0.195683928397561,0.153748980901368,0.875562756287971,0.00080358468499991,0.976448416921782
"LV539_HUMAN",-23.9651241918027,0.304339113515978,0.0339953560033732,0.503115893306445,0.570550789358984,0.172964945196578,0.0572386938804806,0.321485828370742,0.293529968029929,0.756658464033454,0.00314282845194575,0.950184139765484
"LV545_HUMAN",-6.36315564813473,0.777141916347388,0.00262290634138584,0.85830645692703,0.701844560792272,0.0730739061604836,0.0969345773887348,0.195031632300596,0.346681538604769,0.701699464992233,0.0047979384965703,0.941945405848748
"LV552_HUMAN",-0.195341907701019,0.99030675988126,4.83860282846339e-06,0.993746942326357,0.494950281402021,0.0826454690310556,0.0911706272855889,0.207412179524799,0.526051488920278,0.414139818501248,0.0216242567803701,0.824582320196428
"LV657_HUMAN",31.0435706074,0.222672839452212,0.0475773155829593,0.418745846499273,1.50843063602953,0.000409722834652854,0.327105009292677,0.01446202251626,1.41330014102329,0.166677288615938,0.0607688418790556,0.57248827395689
"LV743_HUMAN",18.2022918083778,0.554251609626146,0.011400191482828,0.714919208443905,1.67524730211417,0.0012468638989543,0.281503426680724,0.0237538730794545,1.79505883478826,0.141738140826236,0.0683239446537091,0.53357220405239
"LV746_HUMAN",16.7739296792405,0.154869106431805,0.064181213212273,0.34441146063661,0.592689858114616,0.00368855402034998,0.234729591411357,0.0375726237955257,0.470989437028293,0.325581250137504,0.0311828766416446,0.746759161094904
"LV861_HUMAN",17.597513382095,0.227220940560412,0.0466750261992557,0.424608915903361,0.503174151871779,0.0510674180957228,0.113782465071387,0.15469110029579,0.674186625099656,0.25133377061662,0.0422180123930484,0.674769477185189
"LV949_HUMAN",-2.70354459003571,0.834300064866468,0.00143354251597915,0.893186777327419,0.649404659680335,0.00320456362337673,0.240920211663864,0.0352332444940574,0.598629825692816,0.24514447682904,0.0433127503302721,0.666767307396263
"LVX54_HUMAN",25.656775938877,0.112334524068496,0.0793151897497023,0.29362407674759,0.290357224586468,0.329714828555982,0.0297041837544491,0.477787596749882,0.390045790254087,0.556071463212025,0.0112963710821792,0.899056514533361
"LXN_HUMAN",-30.2259279067017,0.4256001185157,0.0205946980678359,0.615870878357625,0.0813144011332869,0.906031255866752,0.000442222255484018,0.938083183702596,-1.18626632406527,0.437726597924163,0.0195486199932574,0.84027705167416
"LY66F_HUMAN",-40.1150921607476,0.227640941537243,0.0465927553297047,0.424997308616199,-0.0593346601616122,0.921206717850368,0.000310513768578693,0.948168377754098,1.68577673110792,0.207691865529029,0.0507058971392826,0.62512870545069
"LYAM1_HUMAN",47.6502014542341,0.252090566025574,0.0420863385444427,0.450410092312873,1.65052689172055,0.0251845055013197,0.147029936406936,0.106344182832272,-1.95187763657765,0.244002197775231,0.0435183473808411,0.664530231948796
"LYAM3_HUMAN",-54.8552102319497,0.201239226877025,0.0521335054569663,0.397497326631829,-0.128276805262917,0.852209838841178,0.00110107948399961,0.903516349546922,3.80048400706602,0.023786310375779,0.15421070931571,0.196924115381948
"LYPA1_HUMAN",49.1666496871232,0.743868064134789,0.00349359271725476,0.839710615646267,-2.84539527523168,0.295161071195003,0.0341873853618573,0.446854793157065,-1.09074218893578,0.857286761743538,0.00105957284966708,0.96955758878615
"LYPA2_HUMAN",-65.512543435121,0.191341321076096,0.0544267580883879,0.387114809455371,-0.903184072726993,0.301482090068657,0.0333193947173346,0.452556168297939,-2.80419831240298,0.164236579948824,0.0614520744937528,0.569057305130458
"LYPL1_HUMAN",-10.4652980845326,0.723406583259141,0.0040976319061668,0.827730569630477,0.00218850968196777,0.996754254303293,5.25274004047529e-07,0.997714518517458,-0.093348291853324,0.937598277819908,0.000200908376207052,0.987840602967421
"LYSC_HUMAN",103.186475104063,0.00396185655347234,0.238171272791112,0.0623692266523904,0.982142095247629,0.1500960180142,0.0636264254602961,0.297688739099559,4.59942260480025,0.00117983891437526,0.291612415375961,0.0191539473755609
"LYVE1_HUMAN",15.8420935482486,0.625848685284449,0.0077630870490327,0.761424805632954,0.341930168284755,0.545241044750428,0.0115474245975419,0.670420645557035,-3.05731517261976,0.0144089825757271,0.178174393106237,0.139915260711967
"LZIC_HUMAN",-100.030497579711,0.0819910843146597,0.0943959473756106,0.252751297640626,-1.16342943381938,0.244983132844041,0.0419956052657481,0.398961559600249,0.499648811560244,0.833288055445516,0.00145135537190644,0.959128154430148
"MA1A1_HUMAN",107.351623567913,0.000445425828906582,0.332374753620573,0.0226939641938629,1.5824302201317,0.00580225929813074,0.214553107141061,0.0484220675562878,-1.04132380254954,0.441013180422576,0.0192724949928054,0.842302747167384
"MA2A1_HUMAN",61.8227232523916,0.0122733109069739,0.185776016086028,0.105825477446854,1.23372863197707,0.00553717924704563,0.216652212142516,0.0473508579232956,-0.66218242656705,0.525385225788577,0.0131342185971677,0.884008501367339
"MA2C1_HUMAN",-47.6750520743845,0.128336340223401,0.0730003629633799,0.314855861846785,-1.09296498323313,0.0461540189560107,0.118547494398989,0.146872973033063,-0.926269470597627,0.469793171040147,0.0169813777728983,0.849002691421562
"MAAI_HUMAN",49.9131094535851,0.139103090534128,0.069205013878772,0.325532495074984,-0.279612537911646,0.652236622046533,0.00642576208879194,0.759724047428641,-1.2700419223384,0.355377291117455,0.0276121343062773,0.780627918543416
"MACD1_HUMAN",-41.5953865041552,0.502621138235011,0.0146240884654812,0.677772047535595,-2.57639692485768,0.011354128849274,0.184032766924452,0.0677985050252627,-4.5674850295116,0.0610150722171902,0.108664653233819,0.342738925640589
"MANF_HUMAN",58.4039202808976,0.0463767800364643,0.121951190913319,0.198516607169082,1.2165354854609,0.0115198411704302,0.183366630049283,0.0682000853337718,0.981429472285524,0.418569208618886,0.0212214861319162,0.82758022408187
"MAP2_HUMAN",-43.665725884242,0.252249105720639,0.0420588136528468,0.450410092312873,-0.482796650062089,0.487315439749662,0.0151969232973748,0.62331668770809,-2.02527461568597,0.185850539328927,0.0557569546025275,0.599685435909178
"MARCS_HUMAN",67.7298081069896,0.000219571485464536,0.360709167144428,0.0147183724772679,0.727637543597556,0.041720758512364,0.123304328696796,0.138935474661366,0.0502392359770621,0.951294050498428,0.000122303559731377,0.987840602967421
"MARE1_HUMAN",-71.8249698356657,0.436854555671001,0.0196224061065291,0.625626303710779,0.741061552023391,0.659699649104834,0.00613547076060888,0.766003638183879,0.281598254839133,0.939974261961877,0.000185873222783645,0.987840602967421
"MARE2_HUMAN",-41.1971443436591,0.215004854867006,0.0491475712924525,0.41253932448166,0.184857218226327,0.756620209864526,0.00304422099977469,0.835418063814285,2.44093540604569,0.0640379574383627,0.106325140390839,0.352039353325179
"MARK3_HUMAN",-66.3410013498232,0.108250927084079,0.0810789017099004,0.288895231762198,-0.492856180591072,0.511399759622698,0.0135937389432143,0.642884876283102,0.243399824660845,0.886085543270203,0.000672573714493042,0.979237088402336
"MASP1_HUMAN",64.9817717941621,0.0306315841470439,0.142021856317375,0.161530724673464,0.864845928031784,0.121572057189586,0.0732546248789852,0.262605753471893,-2.03146343336841,0.0986087720615878,0.0855353550109008,0.445454409443434
"MASP2_HUMAN",81.5868123171821,0.00612848629071985,0.218221323577602,0.077652405561682,1.35554116421368,0.0120401325338339,0.181333967676215,0.069876776484424,-2.03945344845915,0.101759090679415,0.0840311689157654,0.452038255296894
"MAT2B_HUMAN",10.8030773263255,0.880452808056938,0.000741222333218325,0.923098352745872,1.13785996509646,0.366842195599357,0.0255165213984605,0.514718489166418,0.389918251088393,0.892811205175414,0.000595053769373699,0.981303771122431
"MBL2_HUMAN",25.7151373676012,0.0827517909182211,0.0939513782235776,0.253252167198915,0.390744923824725,0.148653396733695,0.0640643591984374,0.295448998573371,0.552230682653794,0.36355337935269,0.0267006651254609,0.784490054304143
"MCM2_HUMAN",-68.4009424996883,0.0093777325059738,0.198440860146823,0.0922603884626539,-1.48747888837561,0.000377613653567411,0.330351206370688,0.014266930402056,-0.878799425908609,0.430282510594467,0.0201856163152519,0.83661467021953
"MCTS1_HUMAN",-152.28062922052,0.0104674647071797,0.193280265595807,0.096485430808766,-0.903969691852825,0.410825884481487,0.0212411617081397,0.554197181365669,0.635352499268609,0.80133414325842,0.00207340064668888,0.952536477723515
"MDHC_HUMAN",-140.992735668251,0.0306501150866468,0.141992651726847,0.161530724673464,-1.42703473986355,0.234297468356257,0.0439059608711164,0.38825369955686,-1.85985223373704,0.49389195445034,0.0152259651925117,0.866652250326888
"MDHM_HUMAN",88.2132711276076,0.0680154723250206,0.103411651694798,0.231448745415618,1.11107174542481,0.198266475581301,0.0511765476889525,0.350935039401996,4.55429858108819,0.0171569904196052,0.169863542192326,0.155535048167613
"MED20_HUMAN",61.7062415917653,0.00552839252715038,0.222965666556787,0.0738687670334747,0.644090179233684,0.112364346265692,0.0768855581275929,0.249725252984072,0.119556514578121,0.900166047523403,0.000515800608319571,0.983220000599278
"MEIKN_HUMAN",-119.503527808598,0.0884545011696292,0.0907466455749032,0.262583504900699,-2.4251894263149,0.056481633459819,0.109037959964331,0.164382120909669,-1.26372824753012,0.661785535187504,0.00625362839037491,0.930030254354017
"MENT_HUMAN",-16.5604461312055,0.498608965770311,0.0148985589947433,0.67635129990348,-0.225751928495471,0.611773661345918,0.00814332834977029,0.725608258148868,-1.0638762186411,0.27768905568577,0.0378911650030516,0.700588522841408
"MEP50_HUMAN",-99.9178697848579,0.0425765278242726,0.12609296293705,0.189451873273744,-1.09549162165981,0.232999604657175,0.0441449026692359,0.386719791116302,-0.662969747474997,0.746456726435548,0.00342095605506039,0.950184139765484
"MESH1_HUMAN",2.01935276260998,0.970625060499637,4.44531242982335e-05,0.98580590211058,0.347900289010494,0.722580761166475,0.00399254299731845,0.812072916010781,0.0885490848055361,0.968025085794186,5.26746445821922e-05,0.991049782658198
"METK2_HUMAN",-48.144365674815,0.364982956107079,0.0265441121171536,0.559429036429909,-0.011333910741215,0.990707693404938,4.30546840403548e-06,0.994735393394294,-0.413114860985617,0.847951137440247,0.00120441028973446,0.966561965771165
"MGDP1_HUMAN",-128.348790840671,0.0492413850138075,0.119047332763979,0.20216022301571,-1.06039276787311,0.385031553609817,0.0236664451352319,0.530567353051193,-4.07380633691466,0.125894877757024,0.0739081652416495,0.50699526352538
"MGLL_HUMAN",-69.9666410640145,0.0904784059562745,0.0896601966810605,0.265182126342931,-1.13813995659118,0.13222807398047,0.0693996440380791,0.275320578889196,1.00381251083075,0.55472563283953,0.0113730880520309,0.898924781845772
"MGN_HUMAN;MGN2_HUMAN",-41.6024677254371,0.444224652121057,0.0190056471645124,0.630962971365384,-0.145210648543509,0.883773096795718,0.000678124825469336,0.923351488127209,1.68064164058004,0.442917106631649,0.0191139424045036,0.842891548708576
"MGT4A_HUMAN",-39.6108264827844,0.0616598628039567,0.108155944104484,0.222060996371962,-0.83743977819663,0.0169432562950338,0.165529180791283,0.0865063552360695,-0.721917494464568,0.408579164983868,0.022138759026181,0.820636637752441
"MIEN1_HUMAN",-75.9001264226389,0.0999191988856505,0.0849036788652968,0.277287948856001,-1.729593226499,0.0283909603607561,0.141409663308795,0.112282153575259,-0.335037848910147,0.859984828268906,0.00101949431709798,0.970694444944479
"MIF_HUMAN",-51.8617723244955,0.651868963299263,0.00665066323925623,0.778944051601994,-0.234628928109891,0.910584805051546,0.000400234309620218,0.940922538486879,-2.25310281031737,0.62646575351552,0.00773548990240146,0.922677044521045
"MINP1_HUMAN",-32.3229064423738,0.687414032735086,0.00529335705275928,0.80025006163782,-0.502725987194595,0.713092012198306,0.00428256108933324,0.804454506703626,-7.8028483101259,0.0111999782338432,0.190095686973151,0.114086052793755
"MINY3_HUMAN",7.92487971985768,0.844840558851167,0.00125480206156131,0.898459665641123,0.0633029799963792,0.931670437659669,0.000233337690800033,0.954640616102955,-0.898376311043018,0.580985474706317,0.00993715362586109,0.910860209271726
"MK01_HUMAN",-104.63210588048,0.141875673969138,0.0682784419684377,0.329037556370389,0.151639400713687,0.903423449509531,0.000467224430899792,0.93678339724591,2.29693296212169,0.429228810302976,0.0202771010853314,0.836499040209111
"ML12B_HUMAN;ML12A_HUMAN",-79.5975093443375,0.203092532853027,0.0517182320723495,0.400024913050796,1.58367119616789,0.16387763302951,0.0596597141137107,0.312133566851807,3.76355271813405,0.13318172944844,0.0712518716592105,0.516327674988541
"MMP2_HUMAN",54.0666671460649,0.021025350613388,0.160135740827668,0.134432857152678,0.585310979222842,0.181574662756034,0.05507092073899,0.333020431780264,-1.77983949828555,0.0632271486813691,0.106941510018891,0.349430890850758
"MMP8_HUMAN",60.3020638414938,0.0361577749983424,0.134004281953713,0.17452869354493,1.08841932510126,0.0288711818506183,0.140622252091817,0.113277812071721,4.42313244710914,2.28468067420632e-05,0.444293303956278,0.000778289580491923
"MMP9_HUMAN",6.21887342472926,0.826904537547728,0.00156636199302476,0.88939318272473,0.357129686916068,0.470347102963567,0.0164062574049864,0.608581120771041,4.32028490033684,1.21157680227432e-05,0.465853145217937,0.00045775574456837
"MMRN1_HUMAN",-36.2854380910579,0.223043778737619,0.0475029337687469,0.419064170177913,-0.394527274836251,0.463100011404208,0.0169440699755382,0.603015533355585,2.17278915494932,0.0658639887880332,0.104965460722593,0.3550651472631
"MMRN2_HUMAN",40.7861239952737,0.172794549271944,0.0591035264789946,0.36564875090336,0.579831809052634,0.285711492269026,0.0355287967923551,0.438256853500608,-2.35439203190465,0.0469390901649082,0.121367285443131,0.29116247570949
"MNDA_HUMAN",45.8331164576972,0.216720988783238,0.0487906281472492,0.414321992671689,0.576370122154673,0.380221916079104,0.0241438380589699,0.525333205859294,6.62686830666046,3.79576601586932e-08,0.62856452800404,7.17054707361495e-06
"MOB1B_HUMAN;MOB1A_HUMAN",-72.1283589979366,0.131781961183948,0.0717499395979064,0.317535278990166,-0.771414315123059,0.336860753803898,0.0288514965265701,0.48375718479924,0.264953419532737,0.892670276962136,0.000596628576064608,0.981303771122431
"MOES_HUMAN",31.1193827567296,0.660020938965362,0.00632321892142149,0.783899595724899,-0.974424762557249,0.443946337312692,0.0184303582502188,0.586845094742859,7.6722733205273,0.00407865796906893,0.236853582158968,0.053983765985511
"MOT1_HUMAN",-15.5163392794374,0.665902596228465,0.00609302929481779,0.787561522460302,-0.525584565809845,0.416489830763909,0.0207374273453512,0.560534888813084,-0.886961540782254,0.539436440803967,0.0122693022547583,0.890348629063259
"MP2K1_HUMAN",-135.263168772826,0.0115402726533896,0.188684268711207,0.102045474781887,-2.75732029330273,0.00254552684849389,0.250974910515881,0.0314857428045852,0.147192244801229,0.948324917622736,0.00013768987057065,0.987840602967421
"MP2K2_HUMAN",-86.9949902279029,0.090453322629703,0.0896735075611876,0.265182126342931,-1.54137587496866,0.0864517652858608,0.0890668286063968,0.212097719319975,-0.473121161574747,0.823239430760305,0.00163446630881969,0.957074351148663
"MP2K3_HUMAN",-65.9211905639818,0.0823564044740557,0.0941819225340408,0.252751297640626,-0.943569652465331,0.168973452216079,0.0582844622096563,0.317019804334303,-0.82738890280211,0.596578242012421,0.00914307760915599,0.917458680431107
"MRP_HUMAN",4.23370767178294,0.772473802440482,0.00273692761567364,0.855731414184462,0.521730135900275,0.0402046598903902,0.125047642335422,0.136067236567151,-0.644226102194355,0.270299566593196,0.0390529429266424,0.696013010384959
"MRP4_HUMAN",-104.662498833379,0.0324461473017999,0.139241721162474,0.166066734219557,-2.13175520492314,0.015932972439668,0.168383965520439,0.0819522691327478,1.80881639513901,0.373492912767188,0.0256290029902575,0.793576965981816
"MSRE_HUMAN",-50.9472614734044,0.232860371915847,0.0455847808236988,0.429355681314223,-0.974207468021663,0.202843830457202,0.050172682350061,0.355848458592601,1.36539437752545,0.430385506479633,0.0201766916940693,0.83661467021953
"MSS4_HUMAN",-11.1194157599527,0.745152249880518,0.00345745408856625,0.839710615646267,-0.925960617627874,0.106691978731814,0.079281734820673,0.242529212513358,-0.770280047904274,0.57553955408144,0.0102245767025898,0.907632509318534
"MT2_HUMAN;MT1G_HUMAN;MT1X_HUMAN",36.6172919791139,0.198325707544934,0.0527951409889506,0.394882704523324,1.29733013918419,0.00794090737265507,0.200374855308313,0.0565109778095111,-0.382424430851645,0.741924114220389,0.00354869211800054,0.950013840534207
"MTAP_HUMAN",-91.5001669365421,0.0976966781521668,0.0859801877739245,0.273603365498925,-1.41363456197425,0.145283681083575,0.0651054469915194,0.291690327818038,-0.604121513238255,0.790555718449335,0.00230971702473658,0.952536477723515
"MTDC_HUMAN",-97.4662377404256,0.00550920768153213,0.223125375740888,0.0738687670334747,-1.53132435148661,0.0118670476320753,0.182000547860995,0.0692688903917202,0.0938239804707283,0.950287723641191,0.000127415957986314,0.987840602967421
"MTL26_HUMAN",-54.1938484210106,0.207686954630023,0.0507069644615397,0.404095029701487,-1.36974542409348,0.0769891453884757,0.0944884050854807,0.200343573081288,-0.8763892337715,0.616863926330706,0.008171791013354,0.922677044521045
"MTMR4_HUMAN",-8.90052367428584,0.7562967254127,0.00315247010778213,0.844549818249492,-0.615815731773382,0.226862262876397,0.0452961306684262,0.380484085760414,-2.27612085631902,0.0417456837691613,0.1270474785789,0.272790977585903
"MTNA_HUMAN",-42.1383702474771,0.169726108682885,0.0599306159434716,0.362652676919811,-0.989921078622753,0.0706400811258014,0.0985236038373706,0.190238669690267,0.267808834180925,0.831016327387665,0.00149175885882198,0.959128154430148
"MTNB_HUMAN",71.2689333756664,0.128722914543942,0.0728583072827211,0.315060325585761,0.802312060739868,0.343998842745283,0.028022889918815,0.491291818023848,-2.69975630380516,0.154046916982447,0.0644292747293747,0.559631981625043
"MTPN_HUMAN",-113.423122579511,0.16211070000149,0.0620562833453669,0.354987924401312,-2.3914684821743,0.0966487977298311,0.0838705295303361,0.226677428535654,-0.0427680744368593,0.989724653315492,5.43722760471098e-06,0.99546752950357
"MTURN_HUMAN",-30.2611619340678,0.373011798122853,0.0256799833332045,0.567852393039772,-1.05780483505706,0.0626075033878384,0.104193932193482,0.176318619321694,0.605325170819761,0.659793332911464,0.00633222824889684,0.930030254354017
"MVD1_HUMAN",-74.545683271192,0.0942401503124512,0.0877059543853783,0.267584608287783,-1.65039641589209,0.0400654011451287,0.125211042086499,0.13581713471383,-1.37336399267939,0.452332851290675,0.0183447141390685,0.846008560063993
"MYG_HUMAN",5.99906139119466,0.592168414383008,0.00936337591127731,0.740152617969265,-0.124232961795745,0.541010789128479,0.0117907848216716,0.666007357706741,0.531760116413216,0.234164502963665,0.0453370151776811,0.653513651695162
"MYG1_HUMAN",47.1037204117562,0.0753138665655928,0.0984898512085584,0.242639092594267,0.643545655628188,0.184816413104035,0.0542840876082359,0.336884654763319,-1.46372716593872,0.174662139387185,0.0586079974667878,0.585284149039052
"MYH1_HUMAN;MYH8_HUMAN;MYH2_HUMAN;MYH13_HUMAN",27.7047756250868,0.189376546664972,0.0548977929449732,0.385053291555589,0.480430295692693,0.198927708263408,0.0510299250510951,0.351533101618148,0.76522723916389,0.371791948213144,0.0258096436302028,0.793207051731944
"MYH10_HUMAN",34.5852283663687,0.242107562277438,0.0438618623077341,0.439165150576435,1.35086102084179,0.00891551482746429,0.195104577901915,0.059799869306121,-0.529675331744858,0.659600253769071,0.00633987685601453,0.930030254354017
"MYH11_HUMAN",40.4855515662991,0.383465975265986,0.0245920112373057,0.579100506251975,1.3702452382346,0.081272944531564,0.0919537897120836,0.205456421820669,0.97106744454946,0.605268051093042,0.00871863050532559,0.920189216804044
"MYH9_HUMAN",-25.7213774748479,0.661171299484599,0.00627780035815568,0.783899595724899,1.28485484478749,0.214232178225341,0.0477825809263606,0.367002857668803,4.47942689794069,0.0510151645113013,0.117332822385916,0.3081671856235
"MYL4_HUMAN",24.2083712065109,0.402538183938078,0.0227091565216682,0.5962040956688,1.14213325508606,0.0249804990853825,0.147410986874942,0.106154349896574,-0.346210977813876,0.767462689618363,0.00286224686593573,0.950184139765484
"MYL6_HUMAN",-19.7873668703451,0.6730818575889,0.00581883938825939,0.791995526653304,0.0343909319909289,0.966692789125817,5.53441235238208e-05,0.978082126649488,5.14416746569577,0.00361212364283615,0.242351722487849,0.0484257608375066
"MYL9_HUMAN",-49.5934532827492,0.0575807587550441,0.111469000027187,0.216970149632984,-0.831483273855096,0.0800519920944389,0.0926619673763769,0.203539519954858,1.42369262912319,0.182421639525362,0.0566100363978392,0.596025419707079
"MYO7B_HUMAN",116.369047921237,0.0016418469237551,0.277330624974199,0.0416154103307727,2.09048090794205,0.00135960073597983,0.277853461932899,0.0237912544083973,1.10110667290155,0.492812527413129,0.0153016129751839,0.866125672024732
"MYOME_HUMAN",49.6138046073633,0.210242498425312,0.0501553879565945,0.407540962432647,-0.161528403539333,0.825110310549711,0.00154878684561896,0.887463367144047,-3.34526293255326,0.0316010400636865,0.140516913814341,0.232038732340426
"NAA50_HUMAN",-6.303616779155,0.871615997390855,0.000855798095562451,0.917466859835299,1.48370675388566,0.0256929834175393,0.146093238251744,0.107116527876311,-2.38548428865522,0.12166332018483,0.0755266787089394,0.501005305635154
"NACAM_HUMAN;NACA_HUMAN",10.7608634242914,0.818514814232927,0.00172450103645789,0.884030033251571,0.810721141323728,0.336519303820405,0.0288917052218262,0.483601046569019,-0.427056517827041,0.821160645364831,0.0016737688687412,0.957074351148663
"NADE_HUMAN",-98.8336203893087,0.00724730682548463,0.210461097018091,0.0827467229854784,-1.03294510173092,0.129526454400642,0.0703448681173324,0.27162648115437,-0.692195984501139,0.659049028808046,0.00636174311091033,0.930030254354017
"NAGK_HUMAN",109.796412791051,0.0471953283954292,0.121103520573263,0.199037655213062,1.49986459723672,0.143039504905406,0.0658133465639076,0.288578729314013,2.36093642034399,0.300665595924178,0.0345067935419484,0.720842405171714
"NAMPT_HUMAN",57.573204392074,0.189128179224002,0.0549577249498658,0.384924932837881,2.17326423625765,0.00265865409730221,0.249083548123446,0.0319345850531445,3.7542036898637,0.0293984186526972,0.14400552760362,0.226453042882347
"NAR5_HUMAN",28.4797796755125,0.558875880586006,0.0111376173517192,0.718323189653038,-0.422382410913068,0.621094464036746,0.00772552833956332,0.732136524264115,-1.66865565014981,0.393741207832328,0.0235617772135403,0.81153736539223
"NASP_HUMAN",-10.621330644308,0.741422508756404,0.00356298684744876,0.838606842740843,0.84949040847071,0.14113822000633,0.066422503412779,0.286808228829852,1.78902617914211,0.16128300837767,0.0622938695557412,0.567862829419141
"NAV2_HUMAN",0.0541455039310723,0.997989930343863,2.08058186219269e-07,0.998470426217885,-0.0371013038640027,0.924539650747326,0.00028472671830146,0.949675429685093,0.504336697539377,0.559119612216814,0.0111238904857766,0.900001140800338
"NB5R3_HUMAN",-130.629034749298,0.00525812952989858,0.225266257623912,0.0738269808319544,-1.71920809290604,0.0499763493288034,0.114799629514292,0.153853116896672,-0.874264124614272,0.662690947646528,0.00621809824527686,0.930030254354017
"NCEH1_HUMAN",-22.6099460143782,0.56714194712757,0.0106782933017575,0.723166084608102,-0.978559843654986,0.169138454537746,0.0582406954111149,0.317019804334303,-0.121845660856298,0.939136439339497,0.000191107832231654,0.987840602967421
"NCF2_HUMAN",-26.5817287666723,0.321378558782403,0.0317205199415358,0.517886528363496,0.408991763856656,0.360789180643034,0.026159994047119,0.510013549235527,2.27843091994841,0.0296369899593137,0.143615442329092,0.226453042882347
"NCHL1_HUMAN",49.3947735924325,0.0917922184591508,0.0889682761003706,0.265397946406546,0.219463707416433,0.687741417673125,0.00511449138817179,0.784803221265653,-1.33631612295432,0.263672016778639,0.0401279662742238,0.690933733752852
"NCOA4_HUMAN",-36.9760508241683,0.206275159572509,0.0510149930090429,0.402856937586159,-0.927299085367013,0.0783618131018468,0.0936608134987358,0.202088785031843,-2.0101471455567,0.0845601052610444,0.0929111929561307,0.409877036710943
"NCTR3_HUMAN",-48.9710480537395,0.242195987757745,0.0438457599443239,0.439165150576435,-1.39583239903435,0.062256890866825,0.104457978726552,0.176253159701992,-2.02032997332108,0.230753535383634,0.0459884714000796,0.65171334134043
"NDKA_HUMAN",-116.753278988701,0.0396613045660015,0.129527872554524,0.182624558696588,-1.51199677051175,0.12399475957645,0.0723474871147956,0.26544092112629,-0.671932473006835,0.776277627708601,0.00264381995146912,0.95148341338104
"NDKB_HUMAN",-119.927983911779,0.0725230136850983,0.100312101322433,0.23845383297094,-1.6782411028463,0.160298386743359,0.0606539694863878,0.306989773280112,-3.53396293322336,0.194514037308975,0.0536774403753745,0.611929619568076
"NDUAD_HUMAN",68.1385062971086,0.0804431442496462,0.0953138004878342,0.250992272899046,1.11345576744767,0.110320460613572,0.0777340250173735,0.247298724007553,3.28893440710837,0.0340936868357583,0.136847399585359,0.244298900843813
"NECP2_HUMAN",-23.0603960870992,0.675853217043313,0.00571496917510886,0.793011284594018,0.785183547629213,0.422529346068527,0.0202110927656628,0.567193786259948,-2.89594361306735,0.18672861376381,0.0555413109359573,0.601174889549473
"NED4L_HUMAN",-84.5004996029166,0.030897755269668,0.14160403557672,0.161530724673464,-0.821512884718755,0.261017272696127,0.0393059487720513,0.415406426503299,-1.0853747114722,0.505981599820861,0.0143970008477276,0.876351767192704
"NEDD8_HUMAN",-89.747004344075,0.171292075050403,0.0595064785654211,0.364167912193737,-1.97167368795732,0.0949096307408856,0.08471539757613,0.224371117951718,-0.067358979775327,0.979973215565544,2.06571729446198e-05,0.994146911423283
"NELFB_HUMAN",26.7613836297897,0.313357853284189,0.0327718615070624,0.511514233404984,0.33113511350739,0.495890296331437,0.0146113496471949,0.628703078095696,-3.41136062771504,0.000493666557501051,0.328166922808173,0.0103620111766382
"NEUG_HUMAN",-67.9985922401976,0.0268882365445045,0.148309903303542,0.152660534260876,-0.311596177205349,0.58398190574881,0.00947230689617936,0.703139805658352,1.61480418836921,0.203882535949716,0.0515425141308865,0.62512870545069
"NEXN_HUMAN",-43.4400152378188,0.123094550165948,0.0749726729291217,0.307632168880269,-0.25715131184974,0.619719461577067,0.00778630665279327,0.731792434235834,1.71444196175446,0.131181091853755,0.0719654736580697,0.514267955425554
